"full_name","year","rushing_yds","pos_team","yearteamweek"
"25893","Spencer Ware",2015,2,"KC","2015KC17"
"25894","Spencer Ware",2015,2,"KC","2015KC17"
"25895","Spencer Ware",2015,4,"KC","2015KC17"
"25896","Spencer Ware",2015,-1,"KC","2015KC17"
"17977","Jamaal Charles",2015,6,"KC","2015KC2"
"17978","Jamaal Charles",2015,7,"KC","2015KC2"
"17979","Jamaal Charles",2015,13,"KC","2015KC2"
"17980","Jamaal Charles",2015,3,"KC","2015KC2"
"17981","Jamaal Charles",2015,4,"KC","2015KC2"
"17982","Jamaal Charles",2015,2,"KC","2015KC2"
"17983","Jamaal Charles",2015,3,"KC","2015KC2"
"17984","Jamaal Charles",2015,34,"KC","2015KC2"
"17985","Jamaal Charles",2015,1,"KC","2015KC2"
"17986","Jamaal Charles",2015,1,"KC","2015KC2"
"17987","Jamaal Charles",2015,5,"KC","2015KC2"
"17988","Jamaal Charles",2015,2,"KC","2015KC2"
"17989","Jamaal Charles",2015,9,"KC","2015KC2"
"17990","Jamaal Charles",2015,3,"KC","2015KC2"
"17991","Jamaal Charles",2015,4,"KC","2015KC2"
"17992","Jamaal Charles",2015,3,"KC","2015KC2"
"17993","Jamaal Charles",2015,1,"KC","2015KC2"
"17994","Jamaal Charles",2015,8,"KC","2015KC2"
"17995","Jamaal Charles",2015,13,"KC","2015KC2"
"17996","Jamaal Charles",2015,2,"KC","2015KC2"
"17997","Jamaal Charles",2015,1,"KC","2015KC2"
"18305","Knile Davis",2015,1,"KC","2015KC2"
"18306","Knile Davis",2015,0,"KC","2015KC2"
"18307","Knile Davis",2015,8,"KC","2015KC2"
"17998","Jamaal Charles",2015,2,"KC","2015KC3"
"17999","Jamaal Charles",2015,0,"KC","2015KC3"
"18000","Jamaal Charles",2015,-3,"KC","2015KC3"
"18001","Jamaal Charles",2015,9,"KC","2015KC3"
"18002","Jamaal Charles",2015,2,"KC","2015KC3"
"18003","Jamaal Charles",2015,3,"KC","2015KC3"
"18004","Jamaal Charles",2015,10,"KC","2015KC3"
"18005","Jamaal Charles",2015,13,"KC","2015KC3"
"18006","Jamaal Charles",2015,2,"KC","2015KC3"
"18007","Jamaal Charles",2015,4,"KC","2015KC3"
"18008","Jamaal Charles",2015,7,"KC","2015KC3"
"25403","Charcandrick West",2015,0,"KC","2015KC4"
"25404","Charcandrick West",2015,4,"KC","2015KC4"
"25405","Charcandrick West",2015,9,"KC","2015KC4"
"25406","Charcandrick West",2015,-1,"KC","2015KC4"
"25407","Charcandrick West",2015,5,"KC","2015KC4"
"18009","Jamaal Charles",2015,4,"KC","2015KC4"
"18010","Jamaal Charles",2015,4,"KC","2015KC4"
"18011","Jamaal Charles",2015,2,"KC","2015KC4"
"18012","Jamaal Charles",2015,13,"KC","2015KC4"
"18013","Jamaal Charles",2015,0,"KC","2015KC4"
"18014","Jamaal Charles",2015,24,"KC","2015KC4"
"18015","Jamaal Charles",2015,9,"KC","2015KC4"
"18016","Jamaal Charles",2015,2,"KC","2015KC4"
"18017","Jamaal Charles",2015,12,"KC","2015KC4"
"18018","Jamaal Charles",2015,5,"KC","2015KC4"
"18019","Jamaal Charles",2015,0,"KC","2015KC4"
"25408","Charcandrick West",2015,9,"KC","2015KC5"
"25409","Charcandrick West",2015,6,"KC","2015KC5"
"25410","Charcandrick West",2015,6,"KC","2015KC5"
"25411","Charcandrick West",2015,5,"KC","2015KC5"
"25412","Charcandrick West",2015,1,"KC","2015KC5"
"25413","Charcandrick West",2015,2,"KC","2015KC5"
"25414","Charcandrick West",2015,2,"KC","2015KC5"
"18020","Jamaal Charles",2015,5,"KC","2015KC5"
"18021","Jamaal Charles",2015,0,"KC","2015KC5"
"18022","Jamaal Charles",2015,3,"KC","2015KC5"
"18023","Jamaal Charles",2015,4,"KC","2015KC5"
"18024","Jamaal Charles",2015,5,"KC","2015KC5"
"18025","Jamaal Charles",2015,7,"KC","2015KC5"
"18026","Jamaal Charles",2015,6,"KC","2015KC5"
"18027","Jamaal Charles",2015,3,"KC","2015KC5"
"18028","Jamaal Charles",2015,3,"KC","2015KC5"
"18029","Jamaal Charles",2015,15,"KC","2015KC5"
"18030","Jamaal Charles",2015,7,"KC","2015KC5"
"18031","Jamaal Charles",2015,0,"KC","2015KC5"
"18308","Knile Davis",2015,4,"KC","2015KC5"
"18309","Knile Davis",2015,-2,"KC","2015KC5"
"25734","Anthony Sherman",2015,0,"KC","2015KC6"
"25415","Charcandrick West",2015,6,"KC","2015KC6"
"25416","Charcandrick West",2015,2,"KC","2015KC6"
"25417","Charcandrick West",2015,3,"KC","2015KC6"
"25418","Charcandrick West",2015,8,"KC","2015KC6"
"25419","Charcandrick West",2015,3,"KC","2015KC6"
"25420","Charcandrick West",2015,0,"KC","2015KC6"
"25421","Charcandrick West",2015,1,"KC","2015KC6"
"25422","Charcandrick West",2015,9,"KC","2015KC6"
"25423","Charcandrick West",2015,1,"KC","2015KC6"
"18310","Knile Davis",2015,8,"KC","2015KC6"
"18311","Knile Davis",2015,-1,"KC","2015KC6"
"18312","Knile Davis",2015,3,"KC","2015KC6"
"18313","Knile Davis",2015,0,"KC","2015KC6"
"18314","Knile Davis",2015,3,"KC","2015KC6"
"25424","Charcandrick West",2015,9,"KC","2015KC7"
"25425","Charcandrick West",2015,2,"KC","2015KC7"
"25426","Charcandrick West",2015,-4,"KC","2015KC7"
"25427","Charcandrick West",2015,9,"KC","2015KC7"
"25428","Charcandrick West",2015,5,"KC","2015KC7"
"25429","Charcandrick West",2015,1,"KC","2015KC7"
"25430","Charcandrick West",2015,4,"KC","2015KC7"
"25431","Charcandrick West",2015,3,"KC","2015KC7"
"25432","Charcandrick West",2015,0,"KC","2015KC7"
"25433","Charcandrick West",2015,5,"KC","2015KC7"
"25434","Charcandrick West",2015,9,"KC","2015KC7"
"25435","Charcandrick West",2015,1,"KC","2015KC7"
"25436","Charcandrick West",2015,1,"KC","2015KC7"
"25437","Charcandrick West",2015,1,"KC","2015KC7"
"25438","Charcandrick West",2015,11,"KC","2015KC7"
"25439","Charcandrick West",2015,1,"KC","2015KC7"
"25440","Charcandrick West",2015,36,"KC","2015KC7"
"25441","Charcandrick West",2015,4,"KC","2015KC7"
"25442","Charcandrick West",2015,1,"KC","2015KC7"
"25443","Charcandrick West",2015,4,"KC","2015KC7"
"25444","Charcandrick West",2015,5,"KC","2015KC7"
"25445","Charcandrick West",2015,2,"KC","2015KC7"
"18315","Knile Davis",2015,2,"KC","2015KC7"
"25825","Spencer Ware",2015,3,"KC","2015KC7"
"25826","Spencer Ware",2015,5,"KC","2015KC7"
"25446","Charcandrick West",2015,-1,"KC","2015KC8"
"25447","Charcandrick West",2015,5,"KC","2015KC8"
"25448","Charcandrick West",2015,5,"KC","2015KC8"
"25449","Charcandrick West",2015,9,"KC","2015KC8"
"25450","Charcandrick West",2015,-1,"KC","2015KC8"
"25451","Charcandrick West",2015,5,"KC","2015KC8"
"25452","Charcandrick West",2015,15,"KC","2015KC8"
"25453","Charcandrick West",2015,1,"KC","2015KC8"
"25454","Charcandrick West",2015,8,"KC","2015KC8"
"25455","Charcandrick West",2015,1,"KC","2015KC8"
"25456","Charcandrick West",2015,2,"KC","2015KC8"
"25457","Charcandrick West",2015,3,"KC","2015KC8"
"25458","Charcandrick West",2015,4,"KC","2015KC8"
"25459","Charcandrick West",2015,1,"KC","2015KC8"
"25460","Charcandrick West",2015,1,"KC","2015KC8"
"25461","Charcandrick West",2015,6,"KC","2015KC8"
"25462","Charcandrick West",2015,2,"KC","2015KC8"
"25463","Charcandrick West",2015,-1,"KC","2015KC8"
"25464","Charcandrick West",2015,32,"KC","2015KC8"
"25465","Charcandrick West",2015,0,"KC","2015KC8"
"18316","Knile Davis",2015,3,"KC","2015KC8"
"18317","Knile Davis",2015,-1,"KC","2015KC8"
"18318","Knile Davis",2015,5,"KC","2015KC8"
"18319","Knile Davis",2015,2,"KC","2015KC8"
"25827","Spencer Ware",2015,4,"KC","2015KC8"
"25828","Spencer Ware",2015,8,"KC","2015KC8"
"16327","Damien Williams",2015,0,"MIA","2015MIA1"
"15989","Lamar Miller",2015,1,"MIA","2015MIA1"
"15990","Lamar Miller",2015,0,"MIA","2015MIA1"
"15991","Lamar Miller",2015,1,"MIA","2015MIA1"
"15992","Lamar Miller",2015,7,"MIA","2015MIA1"
"15993","Lamar Miller",2015,12,"MIA","2015MIA1"
"15994","Lamar Miller",2015,17,"MIA","2015MIA1"
"15995","Lamar Miller",2015,7,"MIA","2015MIA1"
"15996","Lamar Miller",2015,2,"MIA","2015MIA1"
"15997","Lamar Miller",2015,2,"MIA","2015MIA1"
"15998","Lamar Miller",2015,-6,"MIA","2015MIA1"
"15999","Lamar Miller",2015,1,"MIA","2015MIA1"
"16000","Lamar Miller",2015,1,"MIA","2015MIA1"
"16001","Lamar Miller",2015,8,"MIA","2015MIA1"
"26017","Jay Ajayi",2015,20,"MIA","2015MIA10"
"26018","Jay Ajayi",2015,24,"MIA","2015MIA10"
"26019","Jay Ajayi",2015,0,"MIA","2015MIA10"
"26020","Jay Ajayi",2015,-1,"MIA","2015MIA10"
"26021","Jay Ajayi",2015,2,"MIA","2015MIA10"
"26022","Jay Ajayi",2015,3,"MIA","2015MIA10"
"16080","Lamar Miller",2015,-3,"MIA","2015MIA10"
"16081","Lamar Miller",2015,5,"MIA","2015MIA10"
"16082","Lamar Miller",2015,3,"MIA","2015MIA10"
"16083","Lamar Miller",2015,9,"MIA","2015MIA10"
"16084","Lamar Miller",2015,1,"MIA","2015MIA10"
"16085","Lamar Miller",2015,0,"MIA","2015MIA10"
"16086","Lamar Miller",2015,1,"MIA","2015MIA10"
"16087","Lamar Miller",2015,3,"MIA","2015MIA10"
"16088","Lamar Miller",2015,11,"MIA","2015MIA10"
"16089","Lamar Miller",2015,3,"MIA","2015MIA10"
"16090","Lamar Miller",2015,3,"MIA","2015MIA10"
"16091","Lamar Miller",2015,-1,"MIA","2015MIA10"
"16092","Lamar Miller",2015,1,"MIA","2015MIA10"
"16093","Lamar Miller",2015,5,"MIA","2015MIA10"
"16094","Lamar Miller",2015,2,"MIA","2015MIA10"
"16095","Lamar Miller",2015,0,"MIA","2015MIA10"
"26023","Jay Ajayi",2015,1,"MIA","2015MIA11"
"26024","Jay Ajayi",2015,3,"MIA","2015MIA11"
"26025","Jay Ajayi",2015,5,"MIA","2015MIA11"
"26026","Jay Ajayi",2015,4,"MIA","2015MIA11"
"16096","Lamar Miller",2015,12,"MIA","2015MIA11"
"16097","Lamar Miller",2015,9,"MIA","2015MIA11"
"16098","Lamar Miller",2015,2,"MIA","2015MIA11"
"16099","Lamar Miller",2015,16,"MIA","2015MIA11"
"16100","Lamar Miller",2015,-1,"MIA","2015MIA11"
"16101","Lamar Miller",2015,4,"MIA","2015MIA11"
"16102","Lamar Miller",2015,2,"MIA","2015MIA11"
"26027","Jay Ajayi",2015,5,"MIA","2015MIA12"
"26028","Jay Ajayi",2015,1,"MIA","2015MIA12"
"26029","Jay Ajayi",2015,0,"MIA","2015MIA12"
"16103","Lamar Miller",2015,-1,"MIA","2015MIA12"
"16104","Lamar Miller",2015,2,"MIA","2015MIA12"
"16105","Lamar Miller",2015,1,"MIA","2015MIA12"
"16106","Lamar Miller",2015,0,"MIA","2015MIA12"
"16107","Lamar Miller",2015,0,"MIA","2015MIA12"
"16338","Damien Williams",2015,1,"MIA","2015MIA13"
"26030","Jay Ajayi",2015,4,"MIA","2015MIA13"
"26031","Jay Ajayi",2015,2,"MIA","2015MIA13"
"26032","Jay Ajayi",2015,3,"MIA","2015MIA13"
"26033","Jay Ajayi",2015,3,"MIA","2015MIA13"
"16108","Lamar Miller",2015,8,"MIA","2015MIA13"
"16109","Lamar Miller",2015,0,"MIA","2015MIA13"
"16110","Lamar Miller",2015,1,"MIA","2015MIA13"
"16111","Lamar Miller",2015,5,"MIA","2015MIA13"
"16112","Lamar Miller",2015,7,"MIA","2015MIA13"
"16113","Lamar Miller",2015,17,"MIA","2015MIA13"
"16114","Lamar Miller",2015,4,"MIA","2015MIA13"
"16115","Lamar Miller",2015,3,"MIA","2015MIA13"
"16116","Lamar Miller",2015,6,"MIA","2015MIA13"
"16117","Lamar Miller",2015,22,"MIA","2015MIA13"
"16118","Lamar Miller",2015,2,"MIA","2015MIA13"
"16119","Lamar Miller",2015,13,"MIA","2015MIA13"
"16120","Lamar Miller",2015,-1,"MIA","2015MIA13"
"16121","Lamar Miller",2015,1,"MIA","2015MIA13"
"16122","Lamar Miller",2015,-1,"MIA","2015MIA13"
"16123","Lamar Miller",2015,17,"MIA","2015MIA13"
"16124","Lamar Miller",2015,2,"MIA","2015MIA13"
"16125","Lamar Miller",2015,1,"MIA","2015MIA13"
"16126","Lamar Miller",2015,2,"MIA","2015MIA13"
"16127","Lamar Miller",2015,4,"MIA","2015MIA13"
"26034","Jay Ajayi",2015,1,"MIA","2015MIA14"
"26035","Jay Ajayi",2015,5,"MIA","2015MIA14"
"26036","Jay Ajayi",2015,0,"MIA","2015MIA14"
"26037","Jay Ajayi",2015,9,"MIA","2015MIA14"
"26038","Jay Ajayi",2015,0,"MIA","2015MIA14"
"16128","Lamar Miller",2015,6,"MIA","2015MIA14"
"16129","Lamar Miller",2015,2,"MIA","2015MIA14"
"16130","Lamar Miller",2015,5,"MIA","2015MIA14"
"16131","Lamar Miller",2015,2,"MIA","2015MIA14"
"16132","Lamar Miller",2015,14,"MIA","2015MIA14"
"16133","Lamar Miller",2015,2,"MIA","2015MIA14"
"16134","Lamar Miller",2015,38,"MIA","2015MIA14"
"16135","Lamar Miller",2015,8,"MIA","2015MIA14"
"16136","Lamar Miller",2015,1,"MIA","2015MIA14"
"16137","Lamar Miller",2015,8,"MIA","2015MIA14"
"16138","Lamar Miller",2015,1,"MIA","2015MIA14"
"16139","Lamar Miller",2015,2,"MIA","2015MIA14"
"16339","Damien Williams",2015,1,"MIA","2015MIA15"
"26039","Jay Ajayi",2015,-3,"MIA","2015MIA15"
"26040","Jay Ajayi",2015,4,"MIA","2015MIA15"
"26041","Jay Ajayi",2015,4,"MIA","2015MIA15"
"26042","Jay Ajayi",2015,8,"MIA","2015MIA15"
"26043","Jay Ajayi",2015,12,"MIA","2015MIA15"
"26044","Jay Ajayi",2015,2,"MIA","2015MIA15"
"16140","Lamar Miller",2015,2,"MIA","2015MIA15"
"16141","Lamar Miller",2015,5,"MIA","2015MIA15"
"16142","Lamar Miller",2015,0,"MIA","2015MIA15"
"16143","Lamar Miller",2015,-1,"MIA","2015MIA15"
"16144","Lamar Miller",2015,3,"MIA","2015MIA15"
"16145","Lamar Miller",2015,-5,"MIA","2015MIA15"
"16146","Lamar Miller",2015,7,"MIA","2015MIA15"
"16147","Lamar Miller",2015,1,"MIA","2015MIA15"
"16148","Lamar Miller",2015,0,"MIA","2015MIA15"
"26045","Jay Ajayi",2015,2,"MIA","2015MIA16"
"26046","Jay Ajayi",2015,4,"MIA","2015MIA16"
"26047","Jay Ajayi",2015,2,"MIA","2015MIA16"
"26048","Jay Ajayi",2015,3,"MIA","2015MIA16"
"26049","Jay Ajayi",2015,10,"MIA","2015MIA16"
"26050","Jay Ajayi",2015,-1,"MIA","2015MIA16"
"26051","Jay Ajayi",2015,1,"MIA","2015MIA16"
"26052","Jay Ajayi",2015,7,"MIA","2015MIA16"
"26053","Jay Ajayi",2015,-5,"MIA","2015MIA16"
"16149","Lamar Miller",2015,1,"MIA","2015MIA16"
"16150","Lamar Miller",2015,3,"MIA","2015MIA16"
"16151","Lamar Miller",2015,4,"MIA","2015MIA16"
"16152","Lamar Miller",2015,3,"MIA","2015MIA16"
"16153","Lamar Miller",2015,-3,"MIA","2015MIA16"
"16154","Lamar Miller",2015,1,"MIA","2015MIA16"
"16155","Lamar Miller",2015,1,"MIA","2015MIA16"
"16156","Lamar Miller",2015,4,"MIA","2015MIA16"
"16157","Lamar Miller",2015,-1,"MIA","2015MIA16"
"16158","Lamar Miller",2015,-4,"MIA","2015MIA16"
"16159","Lamar Miller",2015,5,"MIA","2015MIA16"
"16160","Lamar Miller",2015,7,"MIA","2015MIA16"
"16161","Lamar Miller",2015,2,"MIA","2015MIA16"
"16162","Lamar Miller",2015,2,"MIA","2015MIA16"
"16163","Lamar Miller",2015,6,"MIA","2015MIA16"
"16340","Damien Williams",2015,8,"MIA","2015MIA17"
"16341","Damien Williams",2015,3,"MIA","2015MIA17"
"16342","Damien Williams",2015,0,"MIA","2015MIA17"
"26054","Jay Ajayi",2015,-3,"MIA","2015MIA17"
"26055","Jay Ajayi",2015,2,"MIA","2015MIA17"
"26056","Jay Ajayi",2015,0,"MIA","2015MIA17"
"26057","Jay Ajayi",2015,1,"MIA","2015MIA17"
"26058","Jay Ajayi",2015,4,"MIA","2015MIA17"
"26059","Jay Ajayi",2015,-2,"MIA","2015MIA17"
"26060","Jay Ajayi",2015,0,"MIA","2015MIA17"
"16164","Lamar Miller",2015,3,"MIA","2015MIA17"
"16165","Lamar Miller",2015,29,"MIA","2015MIA17"
"16166","Lamar Miller",2015,2,"MIA","2015MIA17"
"16167","Lamar Miller",2015,5,"MIA","2015MIA17"
"16168","Lamar Miller",2015,6,"MIA","2015MIA17"
"16169","Lamar Miller",2015,2,"MIA","2015MIA17"
"16170","Lamar Miller",2015,-2,"MIA","2015MIA17"
"16171","Lamar Miller",2015,1,"MIA","2015MIA17"
"16172","Lamar Miller",2015,1,"MIA","2015MIA17"
"16173","Lamar Miller",2015,0,"MIA","2015MIA17"
"16174","Lamar Miller",2015,1,"MIA","2015MIA17"
"16175","Lamar Miller",2015,0,"MIA","2015MIA17"
"16176","Lamar Miller",2015,0,"MIA","2015MIA17"
"16177","Lamar Miller",2015,9,"MIA","2015MIA17"
"16178","Lamar Miller",2015,-2,"MIA","2015MIA17"
"16179","Lamar Miller",2015,0,"MIA","2015MIA17"
"16180","Lamar Miller",2015,-1,"MIA","2015MIA17"
"16181","Lamar Miller",2015,6,"MIA","2015MIA17"
"16182","Lamar Miller",2015,0,"MIA","2015MIA17"
"16328","Damien Williams",2015,3,"MIA","2015MIA2"
"16329","Damien Williams",2015,2,"MIA","2015MIA2"
"16002","Lamar Miller",2015,2,"MIA","2015MIA2"
"16003","Lamar Miller",2015,0,"MIA","2015MIA2"
"16004","Lamar Miller",2015,4,"MIA","2015MIA2"
"16005","Lamar Miller",2015,4,"MIA","2015MIA2"
"16006","Lamar Miller",2015,6,"MIA","2015MIA2"
"16007","Lamar Miller",2015,-2,"MIA","2015MIA2"
"16008","Lamar Miller",2015,1,"MIA","2015MIA2"
"16009","Lamar Miller",2015,4,"MIA","2015MIA2"
"16010","Lamar Miller",2015,-5,"MIA","2015MIA2"
"16011","Lamar Miller",2015,0,"MIA","2015MIA2"
"16330","Damien Williams",2015,3,"MIA","2015MIA3"
"16331","Damien Williams",2015,14,"MIA","2015MIA3"
"25196","Jonas Gray",2015,0,"MIA","2015MIA3"
"25197","Jonas Gray",2015,6,"MIA","2015MIA3"
"25198","Jonas Gray",2015,4,"MIA","2015MIA3"
"25199","Jonas Gray",2015,9,"MIA","2015MIA3"
"25200","Jonas Gray",2015,6,"MIA","2015MIA3"
"25201","Jonas Gray",2015,11,"MIA","2015MIA3"
"25202","Jonas Gray",2015,8,"MIA","2015MIA3"
"25203","Jonas Gray",2015,5,"MIA","2015MIA3"
"25204","Jonas Gray",2015,0,"MIA","2015MIA3"
"16012","Lamar Miller",2015,5,"MIA","2015MIA3"
"16013","Lamar Miller",2015,5,"MIA","2015MIA3"
"16014","Lamar Miller",2015,1,"MIA","2015MIA3"
"16015","Lamar Miller",2015,6,"MIA","2015MIA3"
"16016","Lamar Miller",2015,7,"MIA","2015MIA3"
"16017","Lamar Miller",2015,6,"MIA","2015MIA3"
"16018","Lamar Miller",2015,8,"MIA","2015MIA3"
"25205","Jonas Gray",2015,0,"MIA","2015MIA4"
"16019","Lamar Miller",2015,13,"MIA","2015MIA4"
"16020","Lamar Miller",2015,0,"MIA","2015MIA4"
"16021","Lamar Miller",2015,-1,"MIA","2015MIA4"
"16022","Lamar Miller",2015,1,"MIA","2015MIA4"
"16023","Lamar Miller",2015,11,"MIA","2015MIA4"
"16024","Lamar Miller",2015,2,"MIA","2015MIA4"
"16025","Lamar Miller",2015,0,"MIA","2015MIA4"
"16332","Damien Williams",2015,1,"MIA","2015MIA6"
"16333","Damien Williams",2015,4,"MIA","2015MIA6"
"25206","Jonas Gray",2015,-3,"MIA","2015MIA6"
"25207","Jonas Gray",2015,7,"MIA","2015MIA6"
"25208","Jonas Gray",2015,6,"MIA","2015MIA6"
"25209","Jonas Gray",2015,5,"MIA","2015MIA6"
"25210","Jonas Gray",2015,7,"MIA","2015MIA6"
"25211","Jonas Gray",2015,1,"MIA","2015MIA6"
"25212","Jonas Gray",2015,1,"MIA","2015MIA6"
"16026","Lamar Miller",2015,4,"MIA","2015MIA6"
"16027","Lamar Miller",2015,14,"MIA","2015MIA6"
"16028","Lamar Miller",2015,3,"MIA","2015MIA6"
"16029","Lamar Miller",2015,6,"MIA","2015MIA6"
"16030","Lamar Miller",2015,4,"MIA","2015MIA6"
"16031","Lamar Miller",2015,22,"MIA","2015MIA6"
"16032","Lamar Miller",2015,20,"MIA","2015MIA6"
"16033","Lamar Miller",2015,2,"MIA","2015MIA6"
"16034","Lamar Miller",2015,-2,"MIA","2015MIA6"
"16035","Lamar Miller",2015,11,"MIA","2015MIA6"
"16036","Lamar Miller",2015,7,"MIA","2015MIA6"
"16037","Lamar Miller",2015,5,"MIA","2015MIA6"
"16038","Lamar Miller",2015,3,"MIA","2015MIA6"
"16039","Lamar Miller",2015,4,"MIA","2015MIA6"
"16040","Lamar Miller",2015,7,"MIA","2015MIA6"
"16041","Lamar Miller",2015,1,"MIA","2015MIA6"
"16042","Lamar Miller",2015,2,"MIA","2015MIA6"
"16043","Lamar Miller",2015,0,"MIA","2015MIA6"
"16044","Lamar Miller",2015,0,"MIA","2015MIA6"
"16334","Damien Williams",2015,0,"MIA","2015MIA7"
"16335","Damien Williams",2015,-1,"MIA","2015MIA7"
"16336","Damien Williams",2015,19,"MIA","2015MIA7"
"16337","Damien Williams",2015,1,"MIA","2015MIA7"
"25213","Jonas Gray",2015,0,"MIA","2015MIA7"
"25214","Jonas Gray",2015,-1,"MIA","2015MIA7"
"25215","Jonas Gray",2015,4,"MIA","2015MIA7"
"25216","Jonas Gray",2015,15,"MIA","2015MIA7"
"25217","Jonas Gray",2015,0,"MIA","2015MIA7"
"25218","Jonas Gray",2015,4,"MIA","2015MIA7"
"25219","Jonas Gray",2015,2,"MIA","2015MIA7"
"25220","Jonas Gray",2015,1,"MIA","2015MIA7"
"25221","Jonas Gray",2015,3,"MIA","2015MIA7"
"25222","Jonas Gray",2015,8,"MIA","2015MIA7"
"25223","Jonas Gray",2015,16,"MIA","2015MIA7"
"25224","Jonas Gray",2015,-4,"MIA","2015MIA7"
"16045","Lamar Miller",2015,13,"MIA","2015MIA7"
"16046","Lamar Miller",2015,7,"MIA","2015MIA7"
"16047","Lamar Miller",2015,0,"MIA","2015MIA7"
"16048","Lamar Miller",2015,29,"MIA","2015MIA7"
"16049","Lamar Miller",2015,3,"MIA","2015MIA7"
"16050","Lamar Miller",2015,3,"MIA","2015MIA7"
"16051","Lamar Miller",2015,8,"MIA","2015MIA7"
"16052","Lamar Miller",2015,6,"MIA","2015MIA7"
"16053","Lamar Miller",2015,2,"MIA","2015MIA7"
"16054","Lamar Miller",2015,1,"MIA","2015MIA7"
"16055","Lamar Miller",2015,7,"MIA","2015MIA7"
"16056","Lamar Miller",2015,5,"MIA","2015MIA7"
"16057","Lamar Miller",2015,6,"MIA","2015MIA7"
"16058","Lamar Miller",2015,85,"MIA","2015MIA7"
"25225","Jonas Gray",2015,0,"MIA","2015MIA8"
"25226","Jonas Gray",2015,1,"MIA","2015MIA8"
"16059","Lamar Miller",2015,8,"MIA","2015MIA8"
"16060","Lamar Miller",2015,0,"MIA","2015MIA8"
"16061","Lamar Miller",2015,3,"MIA","2015MIA8"
"16062","Lamar Miller",2015,0,"MIA","2015MIA8"
"16063","Lamar Miller",2015,-1,"MIA","2015MIA8"
"16064","Lamar Miller",2015,4,"MIA","2015MIA8"
"16065","Lamar Miller",2015,1,"MIA","2015MIA8"
"16066","Lamar Miller",2015,2,"MIA","2015MIA8"
"16067","Lamar Miller",2015,-2,"MIA","2015MIA8"
"26012","Jay Ajayi",2015,5,"MIA","2015MIA9"
"26013","Jay Ajayi",2015,4,"MIA","2015MIA9"
"26014","Jay Ajayi",2015,6,"MIA","2015MIA9"
"26015","Jay Ajayi",2015,23,"MIA","2015MIA9"
"26016","Jay Ajayi",2015,3,"MIA","2015MIA9"
"16068","Lamar Miller",2015,5,"MIA","2015MIA9"
"16069","Lamar Miller",2015,5,"MIA","2015MIA9"
"16070","Lamar Miller",2015,2,"MIA","2015MIA9"
"16071","Lamar Miller",2015,1,"MIA","2015MIA9"
"16072","Lamar Miller",2015,2,"MIA","2015MIA9"
"16073","Lamar Miller",2015,1,"MIA","2015MIA9"
"16074","Lamar Miller",2015,1,"MIA","2015MIA9"
"16075","Lamar Miller",2015,3,"MIA","2015MIA9"
"16076","Lamar Miller",2015,1,"MIA","2015MIA9"
"16077","Lamar Miller",2015,14,"MIA","2015MIA9"
"16078","Lamar Miller",2015,0,"MIA","2015MIA9"
"16079","Lamar Miller",2015,9,"MIA","2015MIA9"
"23355","Adrian Peterson",2015,4,"MIN","2015MIN1"
"23356","Adrian Peterson",2015,1,"MIN","2015MIN1"
"23357","Adrian Peterson",2015,2,"MIN","2015MIN1"
"23358","Adrian Peterson",2015,7,"MIN","2015MIN1"
"23359","Adrian Peterson",2015,9,"MIN","2015MIN1"
"23360","Adrian Peterson",2015,1,"MIN","2015MIN1"
"23361","Adrian Peterson",2015,5,"MIN","2015MIN1"
"23362","Adrian Peterson",2015,1,"MIN","2015MIN1"
"23363","Adrian Peterson",2015,0,"MIN","2015MIN1"
"23364","Adrian Peterson",2015,1,"MIN","2015MIN1"
"23743","Jerick McKinnon",2015,4,"MIN","2015MIN1"
"23744","Jerick McKinnon",2015,15,"MIN","2015MIN1"
"23745","Jerick McKinnon",2015,1,"MIN","2015MIN1"
"23795","Matt Asiata",2015,4,"MIN","2015MIN1"
"23524","Adrian Peterson",2015,3,"MIN","2015MIN10"
"23525","Adrian Peterson",2015,3,"MIN","2015MIN10"
"23526","Adrian Peterson",2015,2,"MIN","2015MIN10"
"23527","Adrian Peterson",2015,1,"MIN","2015MIN10"
"23528","Adrian Peterson",2015,5,"MIN","2015MIN10"
"23529","Adrian Peterson",2015,1,"MIN","2015MIN10"
"23530","Adrian Peterson",2015,17,"MIN","2015MIN10"
"23531","Adrian Peterson",2015,0,"MIN","2015MIN10"
"23532","Adrian Peterson",2015,11,"MIN","2015MIN10"
"23533","Adrian Peterson",2015,7,"MIN","2015MIN10"
"23534","Adrian Peterson",2015,2,"MIN","2015MIN10"
"23535","Adrian Peterson",2015,-3,"MIN","2015MIN10"
"23536","Adrian Peterson",2015,7,"MIN","2015MIN10"
"23537","Adrian Peterson",2015,2,"MIN","2015MIN10"
"23538","Adrian Peterson",2015,2,"MIN","2015MIN10"
"23539","Adrian Peterson",2015,6,"MIN","2015MIN10"
"23540","Adrian Peterson",2015,13,"MIN","2015MIN10"
"23541","Adrian Peterson",2015,8,"MIN","2015MIN10"
"23542","Adrian Peterson",2015,15,"MIN","2015MIN10"
"23543","Adrian Peterson",2015,-2,"MIN","2015MIN10"
"23544","Adrian Peterson",2015,8,"MIN","2015MIN10"
"23545","Adrian Peterson",2015,1,"MIN","2015MIN10"
"23546","Adrian Peterson",2015,3,"MIN","2015MIN10"
"23547","Adrian Peterson",2015,5,"MIN","2015MIN10"
